level_0,index,eventId,minute,second,teamId,x,y,expandedMinute,period,type,outcomeType,qualifiers,satisfiedEventsTypes,isTouch,playerId,endX,endY,blockedX,blockedY,goalMouthZ,goalMouthY,isShot,relatedEventId,relatedPlayerId,isGoal_x,cardType_x,isOwnGoal_x,cumulative_mins,isGoal_y,cardType_y,isOwnGoal_y,x1_bin_xT,y1_bin_xT,x2_bin_xT,y2_bin_xT,start_zone_value_xT,end_zone_value_xT,xT,teamName,oppositionTeamName,shirtNo,name,position,isFirstEleven,prog_pass,prog_carry,pass_or_carry_angle,shortName,possession_id,possession_team
326,327,155.0,14.0,2.0,63,54.81,24.616000000000003,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '58.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.02'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '45.3'}]","[91, 117, 30, 35, 37, 216, 218]",True,254582.0,47.565,39.57600000000001,,,,,,,,,,,14.033333333333333,,,,6.0,2.0,5.0,4.0,0.01685596,0.01484598,-0.0020099799999999998,Atletico,Villarreal,14.0,Marcos Llorente,DMR,True,-6.6453090699120025,0.0,115.84050978245205,M. Llorente,18.0,Atletico
327,328,156.0,14.0,7.0,63,47.355000000000004,40.46,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.38'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.3'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '6.7'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,367008.0,48.615,47.056000000000004,,,,,,,,,,,14.116666666666667,,,,5.0,4.0,5.0,5.0,0.01484598,0.01429128,-0.0005547,Atletico,Villarreal,24.0,Robin Le Normand,DC,True,0.12901207689067462,0.0,79.18536916943917,R. L. Normand,18.0,Atletico
328,329,156.5,14.0,8.0,63,48.615,47.056000000000004,14.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,80764.0,49.665,39.78,,,,,,157.0,,,,,14.133333333333333,,,,5.0,5.0,5.0,4.0,0.01429128,0.01484598,0.0005547,Atletico,Villarreal,6.0,Koke,MC,True,0.0,2.240774142577038,-81.78833316544976,Koke,18.0,Atletico
329,330,157.0,14.0,9.0,63,49.665,39.78,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '78.9'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '51.0'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.42'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '1.5'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 119, 117, 124, 127, 205, 36, 38, 217, 218]",True,80764.0,82.84500000000001,1.02,,,,,,,,,,,14.15,,,,5.0,4.0,9.0,0.0,0.01484598,0.02756312,0.01271714,Atletico,Villarreal,6.0,Koke,MC,True,15.905406647040266,0.0,-49.43524602575131,Koke,18.0,Atletico
330,331,158.0,14.0,12.0,63,82.84500000000001,1.02,14.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}]","[91, 69]",True,254582.0,,,,,,,,,,,,,14.2,,,,,,,,,,,Atletico,Villarreal,14.0,Marcos Llorente,DMR,True,0.0,0.0,,M. Llorente,18.0,Atletico
331,332,139.0,14.0,29.0,839,24.78,68.0,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.63'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '87.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.5'}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '35.3'}]","[91, 212, 36, 38, 216]",True,448209.0,37.065,59.50000000000001,,,,,,,,,,,14.483333333333333,,,,2.0,7.0,4.0,7.0,0.00844854,0.01126267,0.0028141300000000015,Villarreal,Atletico,23.0,Sergi Cardona,DL,True,14.564596516306878,0.0,-34.67938661023591,S. Cardona,18.0,Atletico
332,333,140.0,14.0,30.0,839,37.065,59.50000000000001,14.0,FirstHalf,BallTouch,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 69]",True,395242.0,,,,,,,,,,,,,14.5,,,,,,,,,,,Villarreal,Atletico,16.0,Alex Baena,ML,True,0.0,0.0,,A. Baena,18.0,Atletico
333,334,160.0,14.0,32.0,63,82.53,7.616,14.0,FirstHalf,BallRecovery,Successful,[],[93],False,80241.0,,,,,,,,,,,,,14.533333333333333,,,,,,,,,,,Atletico,Villarreal,7.0,Antoine Griezmann,AMC,True,0.0,0.0,,A. Griezmann,18.0,Atletico
334,335,161.0,14.0,32.0,63,82.53,7.616,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.85'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '29.2'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.3'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '12.7'}]","[91, 119, 117, 30, 205, 35, 37, 217, 218]",True,80241.0,79.065,19.856,,,,,,,,,,,14.533333333333333,,,,9.0,0.0,9.0,2.0,0.02756312,0.02855202,0.0009889000000000009,Atletico,Villarreal,7.0,Antoine Griezmann,AMC,True,5.1145765889863775,0.0,105.80619360067848,A. Griezmann,18.0,Atletico
335,336,162.0,14.0,33.0,63,79.17000000000002,20.468000000000004,14.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '21.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.56'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '8.7'}]","[91, 120, 29, 36, 38, 217, 218]",True,302497.0,85.67999999999999,14.756,,,,,,,,,,,14.55,,,,,,,,,,,Atletico,Villarreal,9.0,Alexander Sorloth,FW,True,1.8910523981978677,0.0,-41.26434087338245,A. Sorloth,18.0,Atletico
336,337,146.0,14.0,34.0,839,20.37,52.7,14.0,FirstHalf,Interception,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 101, 56]",True,448209.0,,,,,,,,,,,,,14.566666666666666,,,,,,,,,,,Villarreal,Atletico,23.0,Sergi Cardona,DL,True,0.0,0.0,,S. Cardona,19.0,Villarreal
337,338,141.0,14.0,36.0,839,8.715000000000002,46.172000000000004,14.0,FirstHalf,BallRecovery,Successful,[],[93],False,448209.0,,,,,,,,,,,,,14.6,,,,,,,,,,,Villarreal,Atletico,23.0,Sergi Cardona,DL,True,0.0,0.0,,S. Cardona,19.0,Villarreal
338,339,142.0,14.0,36.0,839,8.715000000000002,46.172000000000004,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '53.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.9'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '4.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.32'}]","[91, 117, 30, 35, 38, 215, 218]",True,448209.0,4.515,36.108000000000004,,,,,,,,,,,14.6,,,,0.0,5.0,0.0,4.0,0.0088799,0.00941056,0.0005306600000000005,Villarreal,Atletico,23.0,Sergi Cardona,DL,True,-3.4557881583311882,0.0,-112.65219708134634,S. Cardona,19.0,Villarreal
339,340,143.0,14.0,37.0,839,4.515,36.108000000000004,14.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '85.3'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.52'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '40.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '43.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 1, 'displayName': 'Longball'}}]","[91, 118, 120, 128, 36, 37, 216, 218]",True,422660.0,42.525,58.004000000000005,,,,,,,,,,,14.616666666666667,,,,,,,,,,,Villarreal,Atletico,13.0,Diego Conde,GK,True,33.57940406421733,0.0,29.944477837108654,D. Conde,19.0,Villarreal
340,341,163.0,14.0,40.0,63,64.47,11.628000000000002,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '3.12'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '17.5'}, {'type': {'value': 3, 'displayName': 'HeadPass'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '16.2'}]","[91, 117, 30, 139, 35, 37, 216, 218]",True,25931.0,48.300000000000004,11.9,,,,,,,,,,,14.666666666666666,,,,7.0,1.0,5.0,1.0,0.01870347,0.0138454,-0.004858069999999999,Atletico,Villarreal,3.0,Cesar Azpilicueta,DC,True,-14.560174307063413,0.0,179.0363028833533,C. Azpilicueta,20.0,Atletico
341,342,164.0,14.0,42.0,63,47.98500000000001,12.444,14.0,FirstHalf,BallRecovery,Successful,[],[93],False,25191.0,,,,,,,,,,,,,14.7,,,,,,,,,,,Atletico,Villarreal,20.0,Axel Witsel,DC,True,0.0,0.0,,A. Witsel,20.0,Atletico
342,343,165.0,14.0,43.0,63,46.62,14.756,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.6'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.23'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '47.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.7'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,25191.0,50.19,24.888,,,,,,,,,,,14.716666666666667,,,,5.0,1.0,5.0,2.0,0.0138454,0.01429128,0.0004458799999999992,Atletico,Villarreal,20.0,Axel Witsel,DC,True,5.907700453235023,0.0,70.59014201919838,A. Witsel,20.0,Atletico
343,344,165.5,14.0,44.0,63,50.19,24.888,14.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,80764.0,51.03,29.308000000000003,,,,,,166.0,,,,,14.733333333333334,,,,5.0,2.0,5.0,3.0,0.01429128,0.01484598,0.0005547,Atletico,Villarreal,6.0,Koke,MC,True,0.0,1.3886884544528044,79.23953069397189,Koke,20.0,Atletico
344,345,166.0,14.0,45.0,63,51.03,29.308000000000003,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '70.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.58'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '48.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.6'}]","[91, 117, 30, 35, 37, 216, 218]",True,80764.0,50.82,47.940000000000005,,,,,,,,,,,14.75,,,,5.0,3.0,5.0,5.0,0.01484598,0.01429128,-0.0005547,Atletico,Villarreal,6.0,Koke,MC,True,-1.7710090046970208,0.0,90.6457494762305,Koke,20.0,Atletico
345,346,167.0,14.0,50.0,63,49.245,46.03600000000001,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '22.2'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.48'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '36.0'}]","[91, 117, 30, 35, 38, 216, 218]",True,367008.0,44.1,24.48,,,,,,,,,,,14.833333333333334,,,,5.0,5.0,5.0,2.0,0.01429128,0.01429128,0.0,Atletico,Villarreal,24.0,Robin Le Normand,DC,True,-4.600269555938752,0.0,-103.42423552189544,R. L. Normand,20.0,Atletico
346,347,168.0,14.0,53.0,63,43.050000000000004,22.916000000000004,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '10.6'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '18.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.83'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.2'}]","[91, 117, 30, 36, 38, 216, 218]",True,25191.0,44.31,12.376000000000001,,,,,,,,,,,14.883333333333333,,,,5.0,2.0,5.0,1.0,0.01429128,0.0138454,-0.0004458799999999992,Atletico,Villarreal,20.0,Axel Witsel,DC,True,-1.4935174667723174,0.0,-83.18295052136938,A. Witsel,20.0,Atletico
347,348,169.0,14.0,54.0,63,42.21000000000001,12.988000000000001,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.2'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.2'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '2.00'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '39.5'}]","[91, 117, 30, 35, 37, 216, 218]",True,25931.0,35.910000000000004,26.860000000000003,,,,,,,,,,,14.9,,,,4.0,1.0,4.0,3.0,0.01214719,0.01262646,0.0004792700000000004,Atletico,Villarreal,3.0,Cesar Azpilicueta,DC,True,-3.2455085451980636,0.0,114.42528071174948,C. Azpilicueta,20.0,Atletico
348,349,169.5,14.0,56.5,63,35.910000000000004,26.860000000000003,14.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,25191.0,35.385000000000005,33.388000000000005,,,,,,170.0,,,,,14.941666666666666,,,,4.0,3.0,4.0,3.0,0.01262646,0.01262646,0.0,Atletico,Villarreal,20.0,Axel Witsel,DC,True,0.0,-0.15973371020838556,94.59799071837173,A. Witsel,20.0,Atletico
349,350,170.0,14.0,59.0,63,35.385000000000005,33.388000000000005,14.0,FirstHalf,Pass,Successful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.5'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.55'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '34.1'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.3'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}]","[91, 117, 30, 36, 37, 216, 218]",True,25191.0,35.805,52.7,,,,,,,,,,,14.983333333333333,,,,4.0,3.0,4.0,6.0,0.01262646,0.01214719,-0.0004792700000000004,Atletico,Villarreal,20.0,Axel Witsel,DC,True,-2.059628704716701,0.0,88.75412000339759,A. Witsel,20.0,Atletico
350,351,171.0,15.0,1.0,63,36.12,53.38,15.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '21.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '0.57'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '51.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '96.0'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Left'}]","[91, 119, 117, 30, 36, 37, 216, 218]",True,367008.0,54.495,65.28,,,,,,,,,,,15.016666666666667,,,,4.0,6.0,6.0,7.0,0.01214719,0.01473596,0.002588769999999999,Atletico,Villarreal,24.0,Robin Le Normand,DC,True,12.14743145499034,0.0,32.927862653164134,R. L. Normand,20.0,Atletico
351,352,172.0,15.0,3.0,63,54.495,65.28,15.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '75.5'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.6'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '72.2'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.70'}, {'type': {'value': 155, 'displayName': 'Chipped'}}]","[91, 120, 29, 124, 36, 38, 217, 218]",True,361812.0,79.275,49.096000000000004,,,,,,,,,,,15.05,,,,,,,,,,,Atletico,Villarreal,23.0,Reinildo,DML,True,29.579764973924046,0.0,-33.148848236177464,Reinildo,20.0,Atletico
352,353,144.0,15.0,7.0,839,33.81,11.56,15.0,FirstHalf,Clearance,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '0.0'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.4'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.17'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.3'}]","[91, 94, 95, 216]",True,243814.0,40.214999999999996,0.0,,,,,,,,,,,15.116666666666667,,,,,,,,,,,Villarreal,Atletico,4.0,Eric Bailly,DC,True,0.0,0.0,-61.01066501482437,E. Bailly,20.0,Atletico
353,354,174.0,15.0,13.0,63,64.68,68.0,15.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '29.0'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '43.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.01'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '69.2'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 107, 'displayName': 'ThrowIn'}}]","[91, 212, 35, 38, 216]",True,361812.0,45.885000000000005,47.056000000000004,,,,,,,,,,,15.216666666666667,,,,7.0,7.0,5.0,5.0,0.0174506,0.01429128,-0.00315932,Atletico,Villarreal,23.0,Reinildo,DML,True,-7.797746570351691,0.0,-131.9045820492295,Reinildo,20.0,Atletico
354,355,175.0,15.0,15.0,63,47.565,47.668,15.0,FirstHalf,Pass,Successful,"[{'type': {'value': 212, 'displayName': 'Length'}, 'value': '14.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '4.52'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '49.9'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '42.7'}]","[91, 117, 30, 35, 38, 216, 218]",True,367008.0,44.83500000000001,33.932,,,,,,,,,,,15.25,,,,5.0,5.0,5.0,4.0,0.01429128,0.01484598,0.0005547,Atletico,Villarreal,24.0,Robin Le Normand,DC,True,-1.1261237272543738,0.0,-101.24093044831055,R. L. Normand,20.0,Atletico
355,356,175.5,15.0,17.0,63,44.83500000000001,33.932,15.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,25191.0,41.685,32.980000000000004,,,,,,176.0,,,,,15.283333333333333,,,,5.0,3.0,4.0,3.0,0.01484598,0.01262646,-0.002219519999999999,Atletico,Villarreal,20.0,Axel Witsel,DC,True,0.0,-3.158177101890452,-163.1840163604888,A. Witsel,20.0,Atletico
356,357,176.0,15.0,19.0,63,41.685,32.980000000000004,15.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '28.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '15.4'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.19'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '46.4'}]","[91, 117, 30, 36, 38, 216, 218]",True,25191.0,48.72,19.312,,,,,,,,,,,15.316666666666666,,,,4.0,3.0,5.0,2.0,0.01262646,0.01429128,0.0016648199999999991,Atletico,Villarreal,20.0,Axel Witsel,DC,True,5.1581422982568625,0.0,-62.764853300697496,A. Witsel,20.0,Atletico
357,358,177.0,15.0,22.0,63,47.565,17.136,15.0,FirstHalf,Pass,Successful,"[{'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '57.4'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '18.2'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '6.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '5.48'}]","[91, 119, 117, 30, 36, 38, 216, 218]",True,25931.0,60.27,4.08,,,,,,,,,,,15.366666666666667,,,,5.0,2.0,6.0,0.0,0.01429128,0.01473596,0.0004446799999999994,Atletico,Villarreal,3.0,Cesar Azpilicueta,DC,True,6.045312919004424,0.0,-45.78062087034065,C. Azpilicueta,20.0,Atletico
358,359,177.5,15.0,23.0,63,60.27,4.08,15.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,254582.0,66.15,6.12,,,,,,178.0,,,,,15.383333333333333,,,,7.0,0.0,7.0,0.0,0.0174506,0.0174506,0.0,Atletico,Villarreal,14.0,Marcos Llorente,DMR,True,0.0,5.995720652804337,19.133643205905475,M. Llorente,20.0,Atletico
359,360,178.0,15.0,24.0,63,66.15,6.12,15.0,FirstHalf,Pass,Successful,"[{'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Right'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '5.4'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '19.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.16'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '81.6'}]","[91, 119, 117, 30, 205, 36, 38, 217, 218]",True,254582.0,85.67999999999999,3.6720000000000006,,,,,,,,,,,15.4,,,,7.0,0.0,9.0,0.0,0.0174506,0.02756312,0.01011252,Atletico,Villarreal,14.0,Marcos Llorente,DMR,True,11.859578994655102,0.0,-7.144513550796599,M. Llorente,20.0,Atletico
360,361,178.5,15.0,26.5,63,85.67999999999999,3.6720000000000006,15.0,FirstHalf,Carry,Successful,"{'type': {'value': 999, 'displayName': 'takeOns'}, 'value': '0'}",[],True,80241.0,91.245,3.944,,,,,,179.0,,,,,15.441666666666666,,,,10.0,0.0,10.0,0.0,0.03485072,0.03485072,0.0,Atletico,Villarreal,7.0,Antoine Griezmann,AMC,True,0.0,2.905061014172496,2.798213767299566,A. Griezmann,20.0,Atletico
361,362,179.0,15.0,29.0,63,91.245,3.944,15.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '147'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '31.9'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Center'}, {'type': {'value': 2, 'displayName': 'Cross'}}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.30'}, {'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '94.9'}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '51.1'}, {'type': {'value': 155, 'displayName': 'Chipped'}}, {'type': {'value': 72, 'displayName': 'LeftFoot'}}]","[91, 138, 124, 126, 36, 37, 217, 218]",True,80241.0,99.64500000000001,34.748000000000005,,,,,,,,,,,15.483333333333333,,,,,,,,,,,Atletico,Villarreal,7.0,Antoine Griezmann,AMC,True,27.646954295696744,0.0,74.74676994049604,A. Griezmann,20.0,Atletico
362,363,147.0,15.0,30.0,839,6.09,37.332,15.0,FirstHalf,Punch,Successful,"[{'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '86.0'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '1.15'}, {'type': {'value': 233, 'displayName': 'OppositeRelatedEvent'}, 'value': '179'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '14.8'}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '23.2'}]","[91, 94, 95, 206, 215]",True,422660.0,15.540000000000001,58.480000000000004,,,,,,,,,,,15.5,,,,,,,,,,,Villarreal,Atletico,13.0,Diego Conde,GK,True,0.0,0.0,65.92248362127992,D. Conde,20.0,Atletico
363,364,148.0,15.0,32.0,839,15.540000000000001,58.480000000000004,15.0,FirstHalf,Pass,Unsuccessful,"[{'type': {'value': 178, 'displayName': 'StandingSave'}}, {'type': {'value': 141, 'displayName': 'PassEndY'}, 'value': '77.5'}, {'type': {'value': 56, 'displayName': 'Zone'}, 'value': 'Back'}, {'type': {'value': 1, 'displayName': 'Longball'}}, {'type': {'value': 212, 'displayName': 'Length'}, 'value': '25.8'}, {'type': {'value': 140, 'displayName': 'PassEndX'}, 'value': '38.7'}, {'type': {'value': 213, 'displayName': 'Angle'}, 'value': '6.06'}]","[91, 118, 120, 128, 36, 38, 216, 218]",True,243814.0,40.635000000000005,52.7,,,,,,,,,,,15.533333333333333,,,,,,,,,,,Villarreal,Atletico,4.0,Eric Bailly,DC,True,25.722482369245782,0.0,-12.97043608163155,E. Bailly,20.0,Atletico
